official_code,name,source,type,deck_origin,complexity,vertical_slice_role,script_path,script_found,database_found,source_art_path,art_asset,image_available,test_status,notes,database_name,database_alias
44330098,"Gorz, o Emissário da Escuridão",official,Monstro de Efeito,ygoprodeck_classic,trigger,,official/c44330098.lua,true,true,https://images.ygoprodeck.com/images/cards/44330098.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/44330098.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,"Gorz, o Emissário da Escuridão",
44352516,Inferno Cibersombrio,official,Carta de Magia,august-2026-nine-deck-batch,trigger,,official/c44352516.lua,true,true,https://images.ygoprodeck.com/images/cards/44352516.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/44352516.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Inferno Cibersombrio,
44478599,Melias de Solaravalon,official,Monstro Link,ygoprodeck_nine_deck_batch,extra_deck,,official/c44478599.lua,true,true,https://images.ygoprodeck.com/images/cards/44478599.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/44478599.jpg,true,pending,Imported from the July 2026 curated deck batch.,Melias de Solaravalon,
44508094,Dragão da Poeira Estelar,official,Monstro Sincro,ygoprodeck_summon_showcase,extra_deck,,official/c44508094.lua,true,true,https://images.ygoprodeck.com/images/cards/44508094.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/44508094.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Dragão da Poeira Estelar,
44519536,"Perna Esquerda de ""O Proibido""",official,Monstro Normal,august-2026-nine-deck-batch,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/44519536.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/44519536.jpg,true,pending,Imported from august-2026-nine-deck-batch.,"Perna Esquerda de ""O Proibido""",
44649322,A Grande Cerimônia Mikanko,official,Carta de Magia,ygoprodeck_nine_deck_batch,quick,,official/c44649322.lua,true,true,https://images.ygoprodeck.com/images/cards/44649322.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/44649322.jpg,true,pending,Imported from the July 2026 curated deck batch.,A Grande Cerimônia Mikanko,
44656491,Mensageiro da Paz,official,Carta de Magia,august-2026-nine-deck-batch,continuous,,official/c44656491.lua,true,true,https://images.ygoprodeck.com/images/cards/44656491.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/44656491.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Mensageiro da Paz,
44947065,Fardo do Poderoso,official,Carta de Magia,ygoprodeck_nine_deck_batch,continuous,,official/c44947065.lua,true,true,https://images.ygoprodeck.com/images/cards/44947065.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/44947065.jpg,true,pending,Imported from the July 2026 curated deck batch.,Fardo do Poderoso,
45042329,Besta Eletro-Transmissora,official,Monstro Normal,provided_pool,simple,,,not_required_no_effect,true,Cards.rar::Cards/Monstros/Normais/45042329.jpg,Assets/Cards/Cards/Monstros/Normais/45042329.jpg,true,pending,Reconciled from published CardCatalog.,Besta Eletro-Transmissora,
45064756,Julgamento do Renascimento,official,Carta de Armadilha,august-2026-nine-deck-batch,continuous,,official/c45064756.lua,true,true,https://images.ygoprodeck.com/images/cards/45064756.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/45064756.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Julgamento do Renascimento,
45078193,Canhão Cibersombrio,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c45078193.lua,true,true,https://images.ygoprodeck.com/images/cards/45078193.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/45078193.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Canhão Cibersombrio,
45112597,Dragão do Mar Mundial Zealantis,official,Monstro Link,ygoprodeck_toon_test,effect,,official/c45112597.lua,true,true,https://images.ygoprodeck.com/images/cards/45112597.jpg,Assets/Cards/Cards/Decks/ToonTest/45112597.jpg,true,pending,Imported for the Toon Test deck.,Dragão do Mar Mundial Zealantis,
45467446,Espírito Dragão de Branco,official,Monstro de Efeito,ygoprodeck_blue_eyes,quick,,official/c45467446.lua,true,true,https://images.ygoprodeck.com/images/cards/45467446.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/45467446.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Espírito Dragão de Branco,
45536531,Coelho Negro Divertido,official,Monstro de Efeito,ygoprodeck_toon_test,effect,,official/c45536531.lua,true,true,https://images.ygoprodeck.com/images/cards/45536531.jpg,Assets/Cards/Cards/Decks/ToonTest/45536531.jpg,true,pending,Imported for the Toon Test deck.,Coelho Negro Divertido,
45644898,Mestre com Azul nos Olhos,official,Monstro Regulador de Efeito,ygoprodeck_blue_eyes,trigger,,official/c45644898.lua,true,true,https://images.ygoprodeck.com/images/cards/45644898.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/45644898.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Mestre com Azul nos Olhos,
45792753,Corrente Ghoti,official,Carta de Armadilha,starter-decks-2026-08,trigger,,official/c45792753.lua,true,true,https://images.ygoprodeck.com/images/cards/45792753.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/45792753.jpg,true,pending,Imported from starter-decks-2026-08.,Corrente Ghoti,
45986603,Roubo Precipitado,official,Carta de Magia,ygoprodeck_interaction,intermediate,,official/c45986603.lua,true,true,https://images.ygoprodeck.com/images/cards/45986603.jpg,Assets/Cards/Cards/Magias/Equipamento/45986603.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Roubo Precipitado,
46037983,"Paces, a Luz dos Ghoti",official,Monstro Regulador de Efeito,starter-decks-2026-08,quick,,official/c46037983.lua,true,true,https://images.ygoprodeck.com/images/cards/46037983.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/46037983.jpg,true,pending,Imported from starter-decks-2026-08.,"Paces, a Luz dos Ghoti",
46052429,Arte Ritual Avançada,official,Magia de Ritual,provided_pool,simple,,official/c46052429.lua,true,true,Cards.rar::Cards/Magias/Ritual/46052429.jpg,Assets/Cards/Cards/Magias/Ritual/46052429.jpg,true,pending,Reconciled from published CardCatalog.,Arte Ritual Avançada,
46130346,Hinotama,official,Magia Normal,provided_pool,simple,,official/c46130346.lua,true,true,Cards.rar::Cards/Magias/Normais/46130346.jpg,Assets/Cards/Cards/Magias/Normais/46130346.jpg,true,pending,Reconciled from published CardCatalog.,Hinotama,
46272804,Lancer Lindworm,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c46272804.lua,true,true,https://images.ygoprodeck.com/images/cards/46272804.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/46272804.jpg,true,pending,Imported from the July 2026 curated deck batch.,Lindwurm Lanceiro,
46411259,Metamorfose,official,Carta de Magia,shop:classic-red-eyes-black-dragon:Main,intermediate,,official/c46411259.lua,true,true,CardCatalog.asset#9fe78fc3cd81f5b4f9e57e1f1046f798,Assets/Cards/Cards/Magias/Normais/46411259.jpg,true,pending,Reconciled from published CardCatalog.,Metamorfose,
46518210,"Nephilabyss, o Soberano Ogdoádico",official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c46518210.lua,true,true,https://images.ygoprodeck.com/images/cards/46518210.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/46518210.jpg,true,pending,Imported from the July 2026 curated deck batch.,"Nephilabyss, o Soberano Ogdoádico",
46565218,Papai Doeu,official,Monstro de Efeito,ygoprodeck_toon_test,effect,,official/c46565218.lua,true,true,https://images.ygoprodeck.com/images/cards/46565218.jpg,Assets/Cards/Cards/Decks/ToonTest/46565218.jpg,true,pending,Imported for the Toon Test deck.,Papai Doeu,
46593546,"D/D/D Deus Machinex, o Rei Inventor",official,Monstro Xyz,ygoprodeck_nine_deck_batch,extra_deck,,official/c46593546.lua,true,true,https://images.ygoprodeck.com/images/cards/46593546.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/46593546.jpg,true,pending,Imported from the July 2026 curated deck batch.,"D/D/D Deus Machinex, o Rei Inventor",
46657337,Muka Muka,official,Monstro de Efeito,provided_pool,intermediate,,official/c46657337.lua,true,true,Cards.rar::Cards/Monstros/Efeito/46657337.jpg,Assets/Cards/Cards/Monstros/Efeito/46657337.jpg,true,pending,Reconciled from published CardCatalog.,Muka Muka,
46659709,Soldado das Galáxias,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c46659709.lua,true,true,https://images.ygoprodeck.com/images/cards/46659709.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/46659709.jpg,true,pending,Imported from the July 2026 curated deck batch.,Soldado das Galáxias,
46815301,"Askaan, o Ghoti de Dois Chifres",official,Monstro Sincro,starter-decks-2026-08,extra_deck,,official/c46815301.lua,true,true,https://images.ygoprodeck.com/images/cards/46815301.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/46815301.jpg,true,pending,Imported from starter-decks-2026-08.,"Askaan, o Ghoti de Dois Chifres",
46986414,Mago Negro,official,Monstro Normal,vertical_beta,normal_monster,normal_monster,,not_required_no_effect,true,Cards.rar::Cards/Monstros/Normais/46986414.jpg,Assets/Cards/Cards/Monstros/Normais/46986414.jpg,true,pending,Reconciled from published CardCatalog.,Mago Negro,
47084486,Demônio da Vaidade,official,Monstro de Efeito,ygoprodeck_mausoleum_lockdown_edison,continuous,,official/c47084486.lua,true,true,https://images.ygoprodeck.com/images/cards/47084486.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/47084486.jpg,true,pending,Imported for the Mausoleum Lockdown Edison deck.,Demônio da Vaidade,
47195442,Quarteto Wonky,official,Monstro Xyz,ygoprodeck_nine_deck_batch,extra_deck,,official/c47195442.lua,true,true,https://images.ygoprodeck.com/images/cards/47195442.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/47195442.jpg,true,pending,Imported from the July 2026 curated deck batch.,Quarteto Excêntrico,
47219274,"Freki, as Presas Rúnicas",official,Monstro de Fusão,august-2026-nine-deck-batch,extra_deck,,official/c47219274.lua,true,true,https://images.ygoprodeck.com/images/cards/47219274.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/47219274.jpg,true,pending,Imported from august-2026-nine-deck-batch.,"Freki, as Presas Rúnicas",
47222536,Círculo Mágico Negro,official,Carta de Magia,ygoprodeck_dark_magician,continuous,,official/c47222536.lua,true,true,https://images.ygoprodeck.com/images/cards/47222536.jpg,Assets/Cards/Cards/Magias/Continuas/47222536.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Círculo Mágico Negro,
47297616,Dragão da Luz e das Trevas,official,Monstro de Efeito,ygoprodeck_mausoleum_lockdown_edison,quick_effect,,official/c47297616.lua,true,true,https://images.ygoprodeck.com/images/cards/47297616.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/47297616.jpg,true,pending,Imported for the Mausoleum Lockdown Edison deck.,Dragão da Luz e das Trevas,
47393199,Cataclismo Dragão-Guarda,official,Carta de Armadilha,august-2026-nine-deck-batch,intermediate,,official/c47393199.lua,true,true,https://images.ygoprodeck.com/images/cards/47393199.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/47393199.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Cataclismo Dragão-Guarda,
47504322,Caverguerra Wento,official,Monstro de Efeito,casual_pdf_war_rock,quick_effect,,official/c47504322.lua,true,true,https://images.ygoprodeck.com/images/cards/47504322.jpg,Assets/Cards/Cards/Decks/CasualWarRock/47504322.jpg,true,pending,Primeiro trio solicitado no deck casual Caverguerra.,Caverguerra Wento,
47894537,Ilusionista Jongleur-Ghoul,official,Monstro Normal,ygoprodeck_nine_deck_batch,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/47894537.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/47894537.jpg,true,pending,Imported from the July 2026 curated deck batch.,Ilusionista Jongleur-Ghoul,
47963370,Mago do Caos,official,Monstro de Ritual,curated:DarkMagician:Main,trigger,,official/c47963370.lua,true,true,CardCatalog.asset#e9328f3b581a72a4db6027b1d05f9597,Assets/Cards/Cards/Monstros/Ritual/47963370.jpg,true,pending,Reconciled from published CardCatalog.,Mago do Caos,
47986555,Golem Milênio,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/47986555.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/47986555.jpg,true,pending,Imported from starter-decks-2026-08.,Golem Milênio,
48048590,Defensor da Magia do Dragão,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c48048590.lua,true,true,https://images.ygoprodeck.com/images/cards/48048590.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/48048590.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Defensor da Magia do Dragão,
48130397,Super Polimerização,official,Carta de Magia,starter-decks-2026-08,quick,,official/c48130397.lua,true,true,https://images.ygoprodeck.com/images/cards/48130397.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/48130397.jpg,true,pending,Imported from starter-decks-2026-08.,Super Polimerização,
48156348,Besta Gladiadora Gyzarus,official,Monstro de Fusão,starter-decks-2026-08,extra_deck,,official/c48156348.lua,true,true,https://images.ygoprodeck.com/images/cards/48156348.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/48156348.jpg,true,pending,Imported from starter-decks-2026-08.,Besta Gladiadora Gyzarus,
48228390,Cavaleiro Pirita,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,quick,,official/c48228390.lua,true,true,https://images.ygoprodeck.com/images/cards/48228390.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/48228390.jpg,true,pending,Imported from the July 2026 curated deck batch.,Cavaleiro Pirita,
48355999,Foguette Sincron,official,Monstro Regulador de Efeito,ygoprodeck_nine_deck_batch,negation,,official/c48355999.lua,true,true,https://images.ygoprodeck.com/images/cards/48355999.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/48355999.jpg,true,pending,Imported from the July 2026 curated deck batch.,Foguette Sincron,
48649353,Ushi Oni,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/48649353.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/48649353.jpg,true,pending,Imported from starter-decks-2026-08.,Ushi Oni,
48680970,Alma Eterna,official,Carta de Armadilha,ygoprodeck_dark_magician,continuous,,official/c48680970.lua,true,true,https://images.ygoprodeck.com/images/cards/48680970.jpg,Assets/Cards/Cards/Armadilhas/Continuas/48680970.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Alma Eterna,
48686504,Florescer do Fogo Solitário,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,intermediate,,official/c48686504.lua,true,true,https://images.ygoprodeck.com/images/cards/48686504.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/48686504.jpg,true,pending,Imported from the July 2026 curated deck batch.,Florescer do Fogo Solitário,
48712195,Mercador de Cards,official,Carta de Magia,starter-decks-2026-08,continuous,,official/c48712195.lua,true,true,https://images.ygoprodeck.com/images/cards/48712195.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/48712195.jpg,true,pending,Imported from starter-decks-2026-08.,Mercador de Cards,
48800175,A Melodia do Despertar do Dragão,official,Carta de Magia,ygoprodeck_blue_eyes,intermediate,,official/c48800175.lua,true,true,https://images.ygoprodeck.com/images/cards/48800175.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/48800175.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,A Melodia do Despertar do Dragão,
48882106,Peixe-caixa Tóxico,official,Monstro Sincro,starter-decks-2026-08,extra_deck,,official/c48882106.lua,true,true,https://images.ygoprodeck.com/images/cards/48882106.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/48882106.jpg,true,pending,Imported from starter-decks-2026-08.,Peixe-caixa Tóxico,
49003716,"Asanegra - Bora, a Lança",official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c49003716.lua,true,true,https://images.ygoprodeck.com/images/cards/49003716.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/49003716.jpg,true,pending,Imported from august-2026-nine-deck-batch.,"Asanegra - Bora, a Lança",
49010598,Cólera Divina,official,Armadilha de Resposta,provided_pool,negation,,official/c49010598.lua,true,true,Cards.rar::Cards/Armadilhas/Resposta/49010598.jpg,Assets/Cards/Cards/Armadilhas/Resposta/49010598.jpg,true,pending,Reconciled from published CardCatalog.,Cólera Divina,
49139666,E Estranho Big Bang,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,quick,,official/c49139666.lua,true,true,https://images.ygoprodeck.com/images/cards/49139666.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/49139666.jpg,true,pending,Imported from the July 2026 curated deck batch.,E Stranger Big Bang,
49238328,Pote da Extravagância,official,Carta de Magia,august-2026-nine-deck-batch,intermediate,,official/c49238328.lua,true,true,https://images.ygoprodeck.com/images/cards/49238328.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/49238328.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Pote da Extravagância,
49328340,Ataque da Lança em Espiral,official,Carta de Magia,ygoprodeck_nine_deck_batch,continuous,,official/c49328340.lua,true,true,https://images.ygoprodeck.com/images/cards/49328340.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/49328340.jpg,true,pending,Imported from the July 2026 curated deck batch.,Ataque da Lança em Espiral,
49417509,Lobo,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/49417509.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/49417509.jpg,true,pending,Imported from starter-decks-2026-08.,Lobo,
49575521,Dragãozela Laravidae,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c49575521.lua,true,true,https://images.ygoprodeck.com/images/cards/49575521.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/49575521.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Dragãozela Laravidae,
49587034,Lightforce Sword,official,Carta de Armadilha,ygoprodeck_yugi_muto_battle_city,trap,,official/c49587034.lua,true,true,https://images.ygoprodeck.com/images/cards/49587034.jpg,Assets/Cards/Cards/Decks/YugiMutoBattleCity/49587034.jpg,true,pending,Imported for the Yugi Muto Battle City deck.,Espada Força da Luz,
49725936,Dragão das Três Explosões,official,Monstro Link,ygoprodeck_nine_deck_batch,extra_deck,,official/c49725936.lua,true,true,https://images.ygoprodeck.com/images/cards/49725936.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/49725936.jpg,true,pending,Imported from the July 2026 curated deck batch.,Dragão das Três Explosões,
49888191,Garnecia Elefantis,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/49888191.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/49888191.jpg,true,pending,Imported from starter-decks-2026-08.,Garnecia Elefantis,
50005633,Espadachim Sorrateiro,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/50005633.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/50005633.jpg,true,pending,Imported from starter-decks-2026-08.,Espadachim Sorrateiro,
50045299,Jarro de Captura de Dragões,official,Armadilha Contínua,provided_pool,continuous,,official/c50045299.lua,true,true,Cards.rar::Cards/Armadilhas/Continuas/50045299.jpg,Assets/Cards/Cards/Armadilhas/Continuas/50045299.jpg,true,pending,Reconciled from published CardCatalog.,Jarro de Captura de Dragões,
50056656,Zona Vermelha,official,Carta de Armadilha,august-2026-nine-deck-batch,continuous,,official/c50056656.lua,true,true,https://images.ygoprodeck.com/images/cards/50056656.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/50056656.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Zona Vermelha,
50078509,Corrente Demoníaca,official,Carta de Armadilha,august-2026-nine-deck-batch,negation,,official/c50078509.lua,true,true,https://images.ygoprodeck.com/images/cards/50078509.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/50078509.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Corrente Demoníaca,
50152549,Poção Paralisante,official,Magia de Equipamento,provided_pool,continuous,,official/c50152549.lua,true,true,Cards.rar::Cards/Magias/Equipamento/50152549.jpg,Assets/Cards/Cards/Magias/Equipamento/50152549.jpg,true,pending,Reconciled from published CardCatalog.,Poção Paralisante,
50237654,Os Magos Negros,official,Monstro de Fusão,ygoprodeck_dark_magician,extra_deck,,official/c50237654.lua,true,true,https://images.ygoprodeck.com/images/cards/50237654.jpg,Assets/Cards/Cards/Monstros/Fusao/50237654.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Os Magos Negros,
50277355,Ponto-ovelha,official,Monstro Link,ygoprodeck_toon_test,effect,,official/c50277355.lua,true,true,https://images.ygoprodeck.com/images/cards/50277355.jpg,Assets/Cards/Cards/Decks/ToonTest/50277355.jpg,true,pending,Imported for the Toon Test deck.,Ponto-ovelha,
50287060,Archfiend of Gilfer,official,Monstro de Efeito,ygoprodeck_yugi_muto_battle_city,trigger,,official/c50287060.lua,true,true,https://images.ygoprodeck.com/images/cards/50287060.jpg,Assets/Cards/Cards/Decks/YugiMutoBattleCity/50287060.jpg,true,pending,Imported for the Yugi Muto Battle City deck.,Arquidemônio de Gilfer,
50321796,"Brionac, o Dragão da Barreira de Gelo",official,Monstro Sincro,ygoprodeck_mausoleum_lockdown_edison,extra_deck,,official/c50321796.lua,true,true,https://images.ygoprodeck.com/images/cards/50321796.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/50321796.jpg,true,pending,Imported for the Mausoleum Lockdown Edison deck.,"Brionac, o Dragão da Barreira de Gelo",
50354944,"Origem de Gaia, o Cavaleiro Impetuoso",official,Monstro de Efeito,ygoprodeck_nine_deck_batch,quick,,official/c50354944.lua,true,true,https://images.ygoprodeck.com/images/cards/50354944.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/50354944.jpg,true,pending,Imported from the July 2026 curated deck batch.,"Origem de Gaia, o Cavaleiro Impetuoso",
50371210,Baliza de Branco,official,Carta de Magia,august-2026-nine-deck-batch,negation,,official/c50371210.lua,true,true,https://images.ygoprodeck.com/images/cards/50371210.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/50371210.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Baliza de Branco,
50383626,"Diábolos Tenebroso, Senhor do Covil",official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c50383626.lua,true,true,https://images.ygoprodeck.com/images/cards/50383626.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/50383626.jpg,true,pending,Imported from the July 2026 curated deck batch.,"Diábolos Tenebroso, Senhor do Covil",
50486289,Chefe de Guerra Amazoness,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c50486289.lua,true,true,https://images.ygoprodeck.com/images/cards/50486289.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/50486289.jpg,true,pending,Imported from the July 2026 curated deck batch.,Chefe de Guerra Amazoness,
50766506,Arte Ninjitsu da Duplicação,official,Carta de Armadilha,august-2026-nine-deck-batch,continuous,,official/c50766506.lua,true,true,https://images.ygoprodeck.com/images/cards/50766506.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/50766506.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Arte Ninjitsu da Duplicação,
50913601,Montanha,official,Magia de Campo,provided_pool,continuous,,official/c50913601.lua,true,true,Cards.rar::Cards/Magias/Campo/50913601.jpg,Assets/Cards/Cards/Magias/Campo/50913601.jpg,true,pending,Reconciled from published CardCatalog.,Montanha,
50933533,Dragão Gadjiltron do Mecanismo Antigo,official,Monstro de Efeito,ygoprodeck_mausoleum_lockdown_edison,trigger_effect,,official/c50933533.lua,true,true,https://images.ygoprodeck.com/images/cards/50933533.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/50933533.jpg,true,pending,Imported for the Mausoleum Lockdown Edison deck.,Dragão Gadjiltron do Mecanismo Antigo,
51335426,Elo Link,official,Carta de Magia,starter-decks-2026-08,quick,,official/c51335426.lua,true,true,https://images.ygoprodeck.com/images/cards/51335426.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/51335426.jpg,true,pending,Imported from starter-decks-2026-08.,Elo Link,
51482758,Remover Armadilha,official,Magia Normal,provided_pool,simple,,official/c51482758.lua,true,true,Cards.rar::Cards/Magias/Normais/51482758.jpg,Assets/Cards/Cards/Magias/Normais/51482758.jpg,true,pending,Reconciled from published CardCatalog.,Remover Armadilha,
51548207,Dragão Hollowrokket,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,quick,,official/c51548207.lua,true,true,https://images.ygoprodeck.com/images/cards/51548207.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/51548207.jpg,true,pending,Imported from the July 2026 curated deck batch.,Dragão Hollowrokket,
51632798,"Dragão Fuzileiro, a Besta de Dois Modos",official,Monstro de Efeito,shop:classic-red-eyes-black-dragon:Main,intermediate,,official/c51632798.lua,true,true,CardCatalog.asset#a72a4961e5052fb4c9a778532123378a,Assets/Cards/Cards/Monstros/Efeito/51632798.jpg,true,pending,Reconciled from published CardCatalog.,"Dragão Fuzileiro, a Besta de Dois Modos",
51779204,Força de força absoluta,official,Carta de Magia,august-2026-nine-deck-batch,quick,,official/c51779204.lua,true,true,https://images.ygoprodeck.com/images/cards/51779204.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/51779204.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Força de força absoluta,
51828629,"Giltia, o Cavaleiro D.",official,Monstro de Fusão,provided_pool,extra_deck,,official/c51828629.lua,true,true,Cards.rar::Cards/Monstros/Fusao/51828629.jpg,Assets/Cards/Cards/Monstros/Fusao/51828629.jpg,true,pending,Reconciled from published CardCatalog.,"Giltia, o Cavaleiro D.",
51916032,Jinzo - Jector,official,Monstro de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c51916032.lua,true,true,https://images.ygoprodeck.com/images/cards/51916032.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/51916032.jpg,true,pending,Imported from the July 2026 curated deck batch.,Jinzo - Jector,
52097679,Escudo & Espada,official,Magia Normal,provided_pool,simple,,official/c52097679.lua,true,true,Cards.rar::Cards/Magias/Normais/52097679.jpg,Assets/Cards/Cards/Magias/Normais/52097679.jpg,true,pending,Reconciled from published CardCatalog.,Escudo & Espada,
52467217,Gozuki,official,Monstro de Efeito,ygoprodeck_shiranui_supremacy,trigger_effect,,official/c52467217.lua,true,true,https://images.ygoprodeck.com/images/cards/52467217.jpg,Assets/Cards/Cards/Decks/ShiranuiSupremacy/52467217.jpg,true,pending,Imported for the Shiranui Supremacy deck.,Gozuki,
52589809,Rei Vagante Vento Selvagem,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c52589809.lua,true,true,https://images.ygoprodeck.com/images/cards/52589809.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/52589809.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Rei Vagante Vento Selvagem,
52607696,Força do Espelho Miragem,official,Carta de Armadilha,ygoprodeck_nine_deck_batch,trigger,,official/c52607696.lua,true,true,https://images.ygoprodeck.com/images/cards/52607696.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/52607696.jpg,true,pending,Imported from the July 2026 curated deck batch.,Força do Espelho Miragem,
52615248,Progleo,official,Monstro Link,ygoprodeck_shiranui_supremacy,extra_deck,,official/c52615248.lua,true,true,https://images.ygoprodeck.com/images/cards/52615248.jpg,Assets/Cards/Cards/Decks/ShiranuiSupremacy/52615248.jpg,true,pending,Imported for the Shiranui Supremacy deck.,Progleo,
